2/22/21 394 11.869286289408121
2/23/21 395 11.113749400482181
2/24/21 396 10.408428551637265
2/25/21 397 9.749398934091753
2/26/21 398 9.132735739064035
2/27/21 399 8.5545141577725
2/28/21 400 8.010809381435534
3/1/21 401 7.497696601271523
3/2/21 402 7.013196599469428
3/3/21 403 6.560041188206949
3/4/21 404 6.1365200936689845
3/5/21 405 5.74057205445187
3/6/21 406 5.370135809151938
3/7/21 407 5.023150096365524
3/8/21 408 4.69755365468896
3/9/21 409 4.391285222718582
3/10/21 410 4.10270290446355
3/11/21 411 3.8328895358143393
3/12/21 412 3.581152684511312
3/13/21 413 3.3463146109171715
3/14/21 414 3.12719757539462
3/15/21 415 2.9226238383063614
3/16/21 416 2.7314156600150987
3/17/21 417 2.5523953008835343
3/18/21 418 2.3191308929885457
3/19/21 419 2.1839518025452915
3/20/21 420 2.0542028408304245
3/21/21 421 1.9298840078439454
3/22/21 422 1.810995303585854
3/23/21 423 1.6975367280561502
3/24/21 424 1.589508281254834
3/25/21 425 1.4869099631819052
3/26/21 426 1.3897418168244162
3/27/21 427 1.2980620129324978
3/28/21 428 1.2119226908578284
3/29/21 429 1.131323850600408
3/30/21 430 1.0562654921602364
3/31/21 431 0.9867476155373134
4/1/21 432 0.9227702207316394
4/2/21 433 0.8584166538365352
4/3/21 434 0.7884983387479872
4/4/21 435 0.7222782438025335
4/5/21 436 0.6597563690001739
4/6/21 437 0.6009327143409082
4/7/21 438 0.5458072798247369
4/8/21 439 0.49438006545165974
4/9/21 440 0.4466510712216767
4/10/21 441 0.4026202971347878
4/11/21 442 0.36228774319099305
4/12/21 443 0.3256534093902924
4/13/21 444 0.29271729573268596
4/14/21 445 0.2634794022181736
4/15/21 446 0.23793972884675546
4/16/21 447 0.21609827561843145
4/17/21 448 0.19795504253320156
4/18/21 449 0.18351002959106585
4/19/21 450 0.16191592618758374
4/20/21 451 0.13652092290882537
4/21/21 452 0.11289525612780882
4/22/21 453 0.09103892584453412
4/23/21 454 0.07095193205900129
4/24/21 455 0.05263427477121028
4/25/21 456 0.03608595398116113
4/26/21 457 0.02130696968885381
4/27/21 458 0.008297321894288317
4/28/21 459 0.0029429894025353315
4/29/21 460 0.012413964201617137
4/30/21 461 0.020115602502957106
5/1/21 462 0.026047904306555226
5/2/21 463 0.030210869612411508
5/3/21 464 0.03260449842052595
5/4/21 465 0.03322879073089855
5/5/21 466 0.03208374654352931
5/6/21 467 0.12036325565294512
5/7/21 468 0.11648827533629272
5/8/21 469 0.11261329501964029
5/9/21 470 0.10873831470298788
5/10/21 471 0.10486333438633547
5/11/21 472 0.10098835406968304
5/12/21 473 0.09711337375303063
5/13/21 474 0.09323839343637823
5/14/21 475 0.08936341311972579
5/15/21 476 0.08548843280307339
5/16/21 477 0.08161345248642098
5/17/21 478 0.07773847216976855
5/18/21 479 0.07386349185311614
5/19/21 480 0.06998851153646371
5/20/21 481 0.0661135312198113
5/21/21 482 0.062238550903158885
5/22/21 483 0.0587726933800016
5/23/21 484 0.057041761122893574
5/24/21 485 0.05531082886578556
5/25/21 486 0.05357989660867754
5/26/21 487 0.05184896435156951
5/27/21 488 0.05011803209446149
5/28/21 489 0.048387099837353474
5/29/21 490 0.046656167580245454
5/30/21 491 0.044925235323137434
5/31/21 492 0.043194303066029414
6/1/21 493 0.041463370808921395
6/2/21 494 0.039732438551813375
6/3/21 495 0.038001506294705355
6/4/21 496 0.03627057403759734
6/5/21 497 0.03453964178048931
6/6/21 498 0.032808709523381295
6/7/21 499 0.031077777266273275
6/8/21 500 0.029346845009165255
6/9/21 501 0.027615912752057232
6/10/21 502 0.026115746043369678
6/11/21 503 0.025344940038867055
6/12/21 504 0.024574134034364432
6/13/21 505 0.02380332802986181
6/14/21 506 0.02303252202535919
6/15/21 507 0.022261716020856567
6/16/21 508 0.021490910016353944
6/17/21 509 0.020720104011851325
6/18/21 510 0.019949298007348702
6/19/21 511 0.01917849200284608
6/20/21 512 0.01840768599834346
6/21/21 513 0.017636879993840837
6/22/21 514 0.016866073989338218
6/23/21 515 0.01609526798483559
6/24/21 516 0.015324461980332974
6/25/21 517 0.01455365597583035
6/26/21 518 0.013782849971327728
6/27/21 519 0.013012043966825107
6/28/21 520 0.012241237962322482
6/29/21 521 0.011655837742375717
6/30/21 522 0.011524625762844198
7/1/21 523 0.011393413783312678
7/2/21 524 0.01126220180378116
7/3/21 525 0.011130989824249636
7/4/21 526 0.010999777844718117
7/5/21 527 0.010868565865186598
7/6/21 528 0.010737353885655079
7/7/21 529 0.01060614190612356
7/8/21 530 0.01047492992659204
7/9/21 531 0.01034371794706052
7/10/21 532 0.010212505967529002
7/11/21 533 0.010081293987997482
7/12/21 534 0.009950082008465963
7/13/21 535 0.009818870028934444
7/14/21 536 0.009687658049402923
7/15/21 537 0.009556446069871403
7/16/21 538 0.009425234090339884
7/17/21 539 0.009294022110808363
7/18/21 540 0.009162810131276844
7/19/21 541 0.009031598151745325
7/20/21 542 0.008900386172213805
7/21/21 543 0.008769174192682286
7/22/21 544 0.008637962213150767
7/23/21 545 0.008506750233619246
7/24/21 546 0.008375538254087728
7/25/21 547 0.008244326274556207
7/26/21 548 0.008113114295024688
7/27/21 549 0.007981902315493169
